frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
291,9.700,2.828,0.000,-0.334,0.000,1,1,0,0.000,1.453,4,1,0.724,2,3.162,2548.580,0.900,0.438,0.702,0.981,2.232,3.130,0.159,0.841,0.463,0.750
294,9.800,2.828,0.000,0.000,0.000,1,1,0,0.000,1.772,4,0,0.759,0,3.162,2548.580,0.867,0.438,0.278,0.729,2.226,0.955,0.068,0.932,0.376,0.700
297,9.900,1.414,0.000,-1.414,0.000,1,1,0,0.000,1.870,4,0,0.759,0,3.162,2548.580,0.833,0.438,0.385,0.450,1.764,2.966,0.085,0.915,0.386,0.700
300,10.000,2.236,0.000,0.822,0.000,1,1,0,0.000,1.943,4,0,0.759,0,3.162,2548.580,0.800,0.438,0.776,0.957,1.547,2.237,0.186,0.814,0.361,0.700
303,10.100,5.000,0.000,2.764,0.000,1,1,0,0.000,2.218,5,1,0.724,2,3.162,2548.580,0.800,0.424,1.130,0.982,1.456,2.318,0.178,0.822,0.455,0.750
306,10.200,14.213,0.000,9.213,0.000,1,1,0,0.000,2.540,6,1,0.690,0,3.162,2548.580,0.767,0.424,3.609,0.630,1.299,1.014,0.202,0.798,0.517,0.750
309,10.300,18.385,0.000,4.172,0.000,1,1,0,0.000,2.406,6,0,0.690,1,3.162,2548.580,0.767,0.433,7.225,0.108,1.055,1.012,0.259,0.741,0.697,0.550
312,10.400,12.728,0.000,-5.657,0.000,1,1,0,0.000,2.316,6,0,0.690,1,3.162,2548.580,0.767,0.440,5.479,0.232,0.726,0.010,0.240,0.760,0.613,0.350
315,10.500,0.000,677.481,0.000,666.301,1,0,1,0.000,1.425,5,1,0.655,2,3.162,2548.580,0.767,0.440,9.837,0.196,0.479,0.087,0.254,0.746,0.900,0.750
318,10.600,0.000,19.799,0.000,-657.682,1,0,1,0.000,1.456,5,0,0.655,1,3.162,2548.580,0.767,0.440,6.340,0.247,0.066,0.090,0.230,0.770,0.679,0.450
321,10.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.655,0,3.162,2548.580,0.733,0.440,10.504,0.148,0.207,0.234,0.254,0.746,0.448,0.650
324,10.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.655,0,3.162,2548.580,0.700,0.440,10.220,0.112,0.090,0.217,0.298,0.702,0.446,0.580
327,10.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.621,0,3.162,2548.580,0.667,0.440,0.244,0.673,0.472,0.576,0.045,0.955,0.209,0.750
330,11.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.621,0,3.162,2548.580,0.633,0.440,1.036,0.981,0.587,0.165,0.221,0.779,0.203,0.750
333,11.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.586,0,3.162,2548.580,0.600,0.440,0.831,0.972,0.753,0.410,0.181,0.819,0.195,0.750
336,11.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.586,0,3.162,2548.580,0.567,0.440,0.522,0.790,0.859,0.777,0.147,0.853,0.196,0.580
339,11.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.552,0,3.162,2548.580,0.533,0.440,0.842,0.952,0.934,0.595,0.206,0.794,0.188,0.750
342,11.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.552,0,3.162,2548.580,0.500,0.440,0.931,0.944,0.967,1.153,0.220,0.780,0.187,0.580
345,11.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.517,0,3.162,2548.580,0.467,0.440,0.395,0.296,1.008,3.035,0.087,0.913,0.215,0.750
348,11.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.552,0,3.162,2548.580,0.433,0.440,0.475,0.559,1.031,0.466,0.134,0.866,0.195,0.580
351,11.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.552,0,3.162,2548.580,0.400,0.440,0.647,0.943,1.026,1.190,0.184,0.816,0.168,0.580
354,11.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.586,0,3.162,2548.580,0.367,0.440,0.265,0.656,0.864,2.178,0.056,0.944,0.175,0.580
357,11.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.586,0,3.162,2548.580,0.333,0.440,2.286,0.974,0.447,0.993,0.283,0.717,0.199,0.750
360,12.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.586,0,3.162,2548.580,0.300,0.440,2.719,0.933,0.251,2.968,0.297,0.703,0.209,0.580
363,12.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.586,0,3.162,2548.580,0.267,0.440,1.124,0.402,0.091,1.792,0.085,0.915,0.202,0.580
366,12.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.621,0,3.162,2548.580,0.233,0.440,2.700,0.940,0.292,1.159,0.307,0.693,0.200,0.580
369,12.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.621,0,3.162,2548.580,0.200,0.440,2.712,0.875,0.440,2.869,0.295,0.705,0.201,0.580
372,12.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.621,0,3.162,2548.580,0.200,0.440,2.731,0.826,0.710,1.133,0.189,0.811,0.204,0.580
375,12.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.655,0,3.162,2548.580,0.200,0.440,3.363,0.914,0.657,2.425,0.291,0.709,0.214,0.580
378,12.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.690,0,3.162,2548.580,0.200,0.440,1.895,0.935,0.628,2.921,0.285,0.715,0.176,0.580
381,12.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.690,0,3.162,2548.580,0.167,0.440,1.558,0.918,0.606,0.443,0.255,0.745,0.165,0.580
384,12.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.690,0,3.162,2548.580,0.167,0.440,9.363,0.916,0.583,1.691,0.312,0.688,0.326,0.580
387,12.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.690,0,3.162,2548.580,0.167,0.440,10.700,0.909,0.449,0.117,0.285,0.715,0.326,0.580
390,13.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.724,0,3.162,2548.580,0.167,0.440,11.369,0.900,0.291,0.332,0.291,0.709,0.327,0.580
393,13.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.759,0,3.162,2548.580,0.133,0.440,2.683,0.974,0.091,1.089,0.258,0.742,0.185,0.580
396,13.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.759,0,3.162,2548.580,0.133,0.440,0.707,0.877,0.041,2.652,0.164,0.836,0.142,0.580
399,13.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.759,0,3.162,2548.580,0.100,0.440,1.529,0.968,0.011,0.633,0.239,0.761,0.152,0.580
402,13.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,3.162,2548.580,0.067,0.440,1.632,0.972,0.151,3.126,0.242,0.758,0.151,0.580
405,13.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,3.162,2548.580,0.033,0.440,4.780,0.972,0.197,2.734,0.280,0.720,0.225,0.580
